bvsp,volume,moving_average_1,moving_average_2,moving_average_3,moving_average_9,moving_average_12,cmp_moving_average_1_moving_average_9,cmp_moving_average_1_moving_average_12,cmp_moving_average_2_moving_average_9,cmp_moving_average_2_moving_average_12,cmp_moving_average_3_moving_average_9,cmp_moving_average_3_moving_average_12,OBV,obv_ma_1,obv_ma_2,obv_ma_3,obv_ma_9,obv_ma_12,cmp_obv_ma_1_obv_ma_9,cmp_obv_ma_1_obv_ma_12,cmp_obv_ma_2_obv_ma_9,cmp_obv_ma_2_obv_ma_12,cmp_obv_ma_3_obv_ma_9,cmp_obv_ma_3_obv_ma_12,mom_9,mom_12,selic,bvsp_returns,risk_premium
61820.26,77092556000.0,61820.26,63167.40999999999,64048.926666666666,59553.39777777778,60152.00166666667,1.0,1.0,1.0,1.0,1.0,1.0,1.444250723338264e+16,1.444250723338264e+16,1.444254577966064e+16,1.4442576715491974e+16,1.4442588278903752e+16,1.4442631031231138e+16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0020518985164930405,-0.041762665668029,-0.04381456
54488.05,62934053000.0,54488.05,58154.155,60274.29,59330.043333333335,59307.97666666666,0.0,0.0,0.0,0.0,1.0,1.0,1.444244429932964e+16,1.444244429932964e+16,1.444247576635614e+16,1.444251195288364e+16,1.4442566349961418e+16,1.444260045661464e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020529675633415324,-0.11860529218091287,-0.12065826
54355.43,59275618000.0,54355.43,54421.73999999999,56887.91333333333,59556.31333333334,58637.2925,0.0,0.0,0.0,0.0,0.0,0.0,1.444238502371164e+16,1.444238502371164e+16,1.444241466152064e+16,1.4442445518807974e+16,1.4442543818350972e+16,1.4442568418693974e+16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0019970687260719554,-0.0024339281732417284,-0.004431
56091.0,76299454000.0,56091.0,55223.215,54978.159999999996,59310.83555555556,58409.58833333334,0.0,0.0,0.0,0.0,0.0,0.0,1.444246132316564e+16,1.444246132316564e+16,1.444242317343864e+16,1.4442430215402306e+16,1.444252434164764e+16,1.444254876302839e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001939335697610507,0.03193002060695682,0.02999068
57065.06,70744857000.0,57065.06,56578.02999999999,55837.16333333333,59331.834444444445,58456.823333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.444253206802264e+16,1.444253206802264e+16,1.444249669559414e+16,1.4442459471633306e+16,1.4442518437889974e+16,1.444253963037939e+16,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.001939335697610507,0.01736570929382597,0.01542637
59171.24,65394378000.0,59171.24,58118.149999999994,57442.43333333333,59600.29111111111,59027.84333333333,0.0,1.0,0.0,0.0,0.0,0.0,1.444259746240064e+16,1.444259746240064e+16,1.444256476521164e+16,1.444253028452964e+16,1.444252592460064e+16,1.444254043489564e+16,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.001909276187315183,0.03690839893973652,0.03499912
57065.39,62039425000.0,57065.39,58118.31499999999,57767.23,58931.43888888889,58924.934166666666,0.0,0.0,0.0,0.0,0.0,0.0,1.444253542297564e+16,1.444253542297564e+16,1.444256644268814e+16,1.4442554984466306e+16,1.4442520638453528e+16,1.4442532002352306e+16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.001909276187315183,-0.03558908010040007,-0.03749836
57479.38,62250177000.0,57479.38,57272.384999999995,57905.33666666667,58005.596666666665,58975.21,0.0,0.0,0.0,0.0,0.0,0.0,1.444259767315264e+16,1.444259767315264e+16,1.444256654806414e+16,1.4442576852842974e+16,1.4442516092453308e+16,1.4442533041628224e+16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0019274117211005315,0.007254659961142718,0.00532725
60990.34,77083241000.0,60990.34,59234.859999999986,58511.70333333333,57614.01666666667,59328.144166666665,1.0,1.0,1.0,0.0,1.0,0.0,1.444267475639364e+16,1.444267475639364e+16,1.444263621477314e+16,1.4442602617507306e+16,1.444252614028164e+16,1.4442545097827306e+16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0019056123541752413,0.06108207847753411,0.05917647
59764.49,71002387000.0,59764.49,60377.41499999999,59411.40333333333,57385.59777777778,59051.42999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.444260375400664e+16,1.444260375400664e+16,1.444263925520014e+16,1.444262539451764e+16,1.4442536864795418e+16,1.4442546827469558e+16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0019165668695055892,-0.020099084543552248,-0.02201565
57422.21,86583962000.0,57422.21,58593.34999999999,59392.34666666666,57711.61555555556,58352.28416666667,0.0,0.0,1.0,1.0,1.0,1.0,1.444251717004464e+16,1.444251717004464e+16,1.444256046202564e+16,1.4442598560148306e+16,1.4442544961541528e+16,1.4442536709377056e+16,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0019117118723797,-0.039191834482315446,-0.04110355
56348.07,106424782000.0,56348.07,56885.13999999999,57844.92333333333,57933.01999999999,57671.743333333325,0.0,0.0,0.0,0.0,0.0,1.0,1.444241074526264e+16,1.444241074526264e+16,1.444246395765364e+16,1.4442510556437974e+16,1.444254781949164e+16,1.4442522244320722e+16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.001940520919936375,-0.018706002433553137,-0.02064652
55918.73,108599220000.0,55918.73,56133.399999999994,56563.003333333334,57913.87888888889,57179.94916666666,0.0,0.0,0.0,0.0,0.0,0.0,1.444230214604264e+16,1.444230214604264e+16,1.444235644565264e+16,1.4442410020449974e+16,1.444253013314464e+16,1.4442505153709056e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001998192731316808,-0.0076194268943017285,-0.00961762
53512.25,114210956000.0,53512.25,54715.48999999999,55259.68333333333,57519.12222222222,57098.6325,0.0,0.0,0.0,0.0,0.0,0.0,1.444218793508664e+16,1.444218793508664e+16,1.444224504056464e+16,1.4442300275463974e+16,1.4442491896151752e+16,1.4442483790022138e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001998192731316808,-0.04303531213959977,-0.0450335
47457.9,113296806000.0,47457.9,50485.075,52296.293333333335,56217.63999999999,56523.838333333326,0.0,0.0,0.0,0.0,0.0,0.0,1.444207463828064e+16,1.444207463828064e+16,1.444213128668364e+16,1.4442188239803306e+16,1.4442433804582862e+16,1.4442457924569558e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020529675633415324,-0.11313951478399797,-0.11519248
48235.0,145180005000.0,48235.0,47846.45,49735.049999999996,55236.485555555555,55869.17166666666,0.0,0.0,0.0,0.0,0.0,0.0,1.444221981828564e+16,1.444221981828564e+16,1.444214722828314e+16,1.444216079721764e+16,1.4442398737395082e+16,1.444243779916289e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002105133951028362,0.016374512989407508,0.01426938
50012.33,125978559000.0,50012.33,49123.66499999999,48568.41,54406.81333333333,55281.444166666675,0.0,0.0,0.0,0.0,0.0,0.0,1.444234579684464e+16,1.444234579684464e+16,1.444228280756514e+16,1.444221341780364e+16,1.4442370751138638e+16,1.4442422276564722e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002105133951028362,0.03684731004457342,0.03474218
52337.32,129969686000.0,52337.32,51174.825,50194.88333333334,53445.36666666667,54711.950833333336,0.0,0.0,0.0,0.0,0.0,0.0,1.444247576653064e+16,1.444247576653064e+16,1.444241078168764e+16,1.4442347127220306e+16,1.4442348641153864e+16,1.4442412135242224e+16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0021549388492187503,0.04648833597634816,0.0443334
54255.03,65607639000.0,54255.03,53296.17499999999,52201.56,52833.20444444444,54477.75416666667,1.0,0.0,1.0,0.0,0.0,0.0,1.444254137416964e+16,1.444254137416964e+16,1.444250857035014e+16,1.4442454312514974e+16,1.4442341710060862e+16,1.4442412631175056e+16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0022025953017076683,0.036641348850113165,0.03443875
52479.11,56405256000.0,52479.11,53367.06999999999,53023.82,52283.97111111112,54061.065,1.0,0.0,1.0,0.0,1.0,0.0,1.444248496891364e+16,1.444248496891364e+16,1.444251317154164e+16,1.444250070320464e+16,1.4442338132157418e+16,1.4442403239155138e+16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0022025953017076683,-0.032732817583917995,-0.03493541
51522.19,73708500000.0,51522.19,52000.649999999994,52752.11000000001,51747.76222222223,53272.0525,0.0,0.0,1.0,0.0,1.0,0.0,1.444241126041364e+16,1.444241126041364e+16,1.444244811466364e+16,1.444247920116564e+16,1.4442338189396418e+16,1.4442381281156806e+16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0022482884142621205,-0.01823430313509511,-0.02048259
47622.76,64038205000.0,47622.76,49572.47499999999,50541.35333333333,50825.98777777778,52260.24166666667,0.0,0.0,0.0,0.0,0.0,0.0,1.444234722220864e+16,1.444234722220864e+16,1.444237924131114e+16,1.4442414483845306e+16,1.4442343197859306e+16,1.444235990350697e+16,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.002270450103825352,-0.07568447692149727,-0.07795493
47092.24,67632253000.0,47092.24,47357.49999999999,48745.73,50112.653333333335,51399.41083333333,0.0,0.0,0.0,0.0,0.0,0.0,1.444227958995564e+16,1.444227958995564e+16,1.444231340608214e+16,1.444234602419264e+16,1.444235338173364e+16,1.4442340105166224e+16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.002270450103825352,-0.011140051521583483,-0.0134105
50412.05,72968489000.0,50412.05,48752.14499999999,48375.68333333333,50440.892222222225,50904.7425,0.0,0.0,0.0,0.0,0.0,0.0,1.444235255844464e+16,1.444235255844464e+16,1.444231607420014e+16,1.444232645686964e+16,1.4442384261751862e+16,1.4442335256264722e+16,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0022921800635768166,0.07049590335902489,0.06820372
51630.28,73703246000.0,51630.28,51021.16499999999,49711.52333333334,50818.14555555556,50547.37166666667,1.0,1.0,1.0,1.0,0.0,0.0,1.444242626169064e+16,1.444242626169064e+16,1.444238941006764e+16,1.444235280336364e+16,1.4442407199907976e+16,1.444234559923539e+16,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0022921800635768166,0.024165452505898743,0.02187327
51239.34,53445147000.0,51239.34,51434.80999999999,51093.88999999999,50954.48,50357.9625,1.0,1.0,1.0,1.0,1.0,1.0,1.444237281654364e+16,1.444237281654364e+16,1.444239953911714e+16,1.4442383878892974e+16,1.4442410202096752e+16,1.4442361006023472e+16,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0022921800635768166,-0.007571913226114613,-0.00986409
53170.46,68057931000.0,53170.46,52204.899999999994,52013.35999999999,51047.05111111111,50834.00916666666,1.0,1.0,1.0,1.0,1.0,1.0,1.444244087447464e+16,1.444244087447464e+16,1.444240684550914e+16,1.444241331756964e+16,1.444240632520164e+16,1.4442391525706306e+16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0022921800635768166,0.03768822939561689,0.03539605
55827.37,72747453000.0,55827.37,54498.91499999999,53412.38999999999,51221.75555555556,51466.706666666665,1.0,1.0,1.0,1.0,1.0,1.0,1.444251362192764e+16,1.444251362192764e+16,1.444247724820114e+16,1.444244243764864e+16,1.4442403241619196e+16,1.4442416009343142e+16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0022921800635768166,0.04996966360644617,0.04767748
61294.48,83748813000.0,61294.48,58560.924999999996,56764.10333333333,52201.24111111111,52406.885833333334,1.0,1.0,1.0,1.0,1.0,1.0,1.444259737074064e+16,1.444259737074064e+16,1.444255549633414e+16,1.444251728904764e+16,1.4442415730711086e+16,1.4442436973834474e+16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0022921800635768166,0.09792884744525843,0.09563667
54115.21,115826032000.0,54115.21,57704.844999999994,57079.02,52489.35444444444,52555.043333333335,1.0,1.0,1.0,1.0,1.0,1.0,1.444248154470864e+16,1.444248154470864e+16,1.444253945772464e+16,1.4442530845792306e+16,1.4442423540077194e+16,1.4442437455349306e+16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002313495513806516,-0.11712751295059531,-0.11944101
54628.6,67382228000.0,54628.6,54371.90499999999,56679.43,53267.78111111111,52586.174166666664,1.0,1.0,1.0,1.0,1.0,1.0,1.444254892693664e+16,1.444254892693664e+16,1.444251523582264e+16,1.444254261412864e+16,1.444244595171364e+16,1.4442438084746558e+16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002313495513806516,0.009486981571354969,0.00717349
54719.47,69815762000.0,54719.47,54674.03499999999,54487.76,54115.25111111111,52772.87083333333,1.0,1.0,1.0,1.0,1.0,1.0,1.444261874269864e+16,1.444261874269864e+16,1.444258383481764e+16,1.444254973811464e+16,1.4442483635351752e+16,1.4442449232561974e+16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002354946727223748,0.0016634144019800345,-0.00069153
50004.5,77719825000.0,50004.5,52361.98499999999,53117.52333333334,54069.96777777778,52646.39666666667,0.0,0.0,0.0,0.0,0.0,1.0,1.444254102287364e+16,1.444254102287364e+16,1.444257988278614e+16,1.444256956416964e+16,1.4442504575843862e+16,1.444246004610031e+16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0023949224165358716,-0.0861662220047088,-0.08856114
46933.49,65310224000.0,46933.49,48468.994999999995,50552.486666666664,53548.102222222224,52588.9575,0.0,0.0,0.0,0.0,0.0,0.0,1.444247571264964e+16,1.444247571264964e+16,1.444250836776164e+16,1.4442545159407306e+16,1.4442510070394862e+16,1.4442470753637058e+16,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0023949224165358716,-0.06141467267945888,-0.0638096
51579.99,79889726000.0,51579.99,49256.73999999999,49505.993333333325,53585.95222222222,52962.93666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.444255560237564e+16,1.444255560237564e+16,1.444251565751264e+16,1.4442524112632974e+16,1.4442530379931752e+16,1.4442493754672058e+16,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.002433528312094886,0.09900180020705895,0.09656827
51186.27,81114611000.0,51186.27,51383.12999999999,49899.916666666664,53365.486666666664,53027.454999999994,0.0,0.0,0.0,0.0,0.0,0.0,1.444247448776464e+16,1.444247448776464e+16,1.444251504507014e+16,1.4442501934263306e+16,1.4442534114741752e+16,1.4442503915448726e+16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00247085902939685,-0.007633192639238562,-0.01010405
56230.03,69372848000.0,56230.03,53708.149999999994,52998.76333333333,53410.22666666666,53410.767499999994,1.0,1.0,1.0,1.0,0.0,0.0,1.444254386061264e+16,1.444254386061264e+16,1.444250917418864e+16,1.4442524650250974e+16,1.444253747459564e+16,1.444251371535889e+16,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.00247085902939685,0.098537361679216,0.0960665
52752.9,63039036000.0,52752.9,54491.465,53389.73333333334,52461.16222222222,53536.8975,1.0,0.0,1.0,1.0,1.0,0.0,1.444248082157664e+16,1.444248082157664e+16,1.444251234109464e+16,1.4442499723317974e+16,1.444252452468853e+16,1.444252271577831e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0025069995837153415,-0.06183759816596213,-0.0643446
53080.88,66965059000.0,53080.88,52916.88999999999,54021.27,52346.236666666664,53529.4325,1.0,0.0,1.0,0.0,1.0,1.0,1.444254778663564e+16,1.444254778663564e+16,1.444251430410614e+16,1.4442524156274974e+16,1.4442531884902642e+16,1.4442531625125056e+16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002542026654322236,0.0062172885282134605,0.00367526
50866.92,73385781000.0,50866.92,51973.899999999994,52233.56666666667,51928.27222222222,53116.06166666667,0.0,0.0,1.0,0.0,1.0,0.0,1.444247440085464e+16,1.444247440085464e+16,1.444251109374514e+16,1.4442501003022306e+16,1.4442523604226862e+16,1.4442528356702306e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002542026654322236,-0.04170918040544913,-0.04425121
46625.08,81482119000.0,46625.08,48745.99999999999,50190.96,51028.89555555555,51893.611666666664,0.0,0.0,0.0,0.0,0.0,0.0,1.444239291873564e+16,1.444239291873564e+16,1.444243365979514e+16,1.4442471702075306e+16,1.4442498512675416e+16,1.4442511319035222e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002542026654322236,-0.08339093461919844,-0.08593296
45064.26,80098064000.0,45064.26,45844.67,47518.753333333334,50479.979999999996,51139.36583333334,0.0,0.0,0.0,0.0,0.0,0.0,1.444231282067164e+16,1.444231282067164e+16,1.444235286970364e+16,1.4442393380087306e+16,1.4442473156875196e+16,1.4442497258698806e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002542026654322236,-0.03347597473291197,-0.036018
45868.81,68602540000.0,45868.81,45466.53499999999,45852.71666666667,50361.68222222222,50409.38333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.444238142321164e+16,1.444238142321164e+16,1.444234712194164e+16,1.444236238753964e+16,1.4442462680270974e+16,1.4442483300055056e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002542026654322236,0.017853394241911236,0.01531137
45121.1,66349196000.0,45121.1,45494.95499999999,45351.38999999999,49644.02777777778,49609.519166666665,0.0,0.0,0.0,0.0,0.0,0.0,1.444231507401564e+16,1.444231507401564e+16,1.444234824861364e+16,1.444233643929964e+16,1.444243595489764e+16,1.4442457994331474e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002542026654322236,-0.016301055117845853,-0.01884308
43348.91,72205511000.0,43348.91,44235.00499999999,44779.60666666667,48773.20999999999,49054.886666666665,0.0,0.0,0.0,0.0,0.0,0.0,1.444224286850464e+16,1.444224286850464e+16,1.444227897126014e+16,1.444231312191064e+16,1.4442410219424306e+16,1.4442433148134058e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002542026654322236,-0.039276303104312515,-0.04181833
40396.51,71697677000.0,40396.51,41872.70999999999,42955.50666666666,47013.93,48510.138333333336,0.0,0.0,0.0,0.0,0.0,0.0,1.444217117082764e+16,1.444217117082764e+16,1.444220701966614e+16,1.444224303778264e+16,1.4442368809448196e+16,1.444240776964889e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002542026654322236,-0.06810782554855477,-0.07064985
42795.17,125118726000.0,42795.17,41595.84,42180.19666666666,45907.515555555554,47778.07000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.444229628955364e+16,1.444229628955364e+16,1.444223373019064e+16,1.4442236776295306e+16,1.4442348305890084e+16,1.4442386160247058e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002542026654322236,0.059377901704875,0.05683588
50054.41,91664870000.0,50054.41,46424.78999999999,44415.363333333335,45571.241111111114,47683.74833333333,1.0,1.0,1.0,0.0,0.0,0.0,1.444238795442364e+16,1.444238795442364e+16,1.444234212198864e+16,1.4442285138268306e+16,1.4442330546755416e+16,1.4442378949135306e+16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002542026654322236,0.1696275537636609,0.16708553
53909.53,81199581000.0,53909.53,51981.969999999994,48919.70333333333,45909.30888888889,47490.37333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.444246915400464e+16,1.444246915400464e+16,1.444242855421414e+16,1.4442384465993974e+16,1.4442329963772086e+16,1.444237272358464e+16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.002542026654322236,0.07701858837213327,0.07447656
48468.19,81392539000.0,48468.19,51188.85999999999,50810.71,46114.09888888888,47133.31416666667,1.0,1.0,1.0,1.0,1.0,1.0,1.444238776146564e+16,1.444238776146564e+16,1.444242845773514e+16,1.4442414956631306e+16,1.4442329390742084e+16,1.444236496857539e+16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.002542026654322236,-0.100934658491736,-0.10347669
51540.21,77324373000.0,51540.21,50004.2,51305.97666666666,46833.64888888889,47004.924999999996,1.0,1.0,1.0,1.0,1.0,1.0,1.444246508583864e+16,1.444246508583864e+16,1.444242642365214e+16,1.4442440667102974e+16,1.4442346309093974e+16,1.4442358076842306e+16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.002542026654322236,0.06338218943187268,0.06084016
57309.23,83445858000.0,57309.23,54424.719999999994,52439.21,48104.80666666667,47541.78416666667,1.0,1.0,1.0,1.0,1.0,1.0,1.444254853169664e+16,1.444254853169664e+16,1.444250680876764e+16,1.444246712633364e+16,1.4442364876703416e+16,1.4442364254412472e+16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002542026654322236,0.11193241160639444,0.10939038
57901.45,70189291000.0,57901.45,57605.34,55583.630000000005,49524.845555555556,48481.48166666667,1.0,1.0,1.0,1.0,1.0,1.0,1.444261872098764e+16,1.444261872098764e+16,1.444258362634214e+16,1.4442544112840974e+16,1.4442398615255862e+16,1.4442383071266806e+16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002542026654322236,0.010333762990708317,0.00779174
58370.15,76618343000.0,58370.15,58135.79999999999,57860.27666666667,51193.87222222223,49590.30583333334,1.0,1.0,1.0,1.0,1.0,1.0,1.444269533933064e+16,1.444269533933064e+16,1.444265703015914e+16,1.4442620864004974e+16,1.4442448889792084e+16,1.4442414947821722e+16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025246478074093547,0.008094788645189421,0.00557014
64921.91,85583630000.0,64921.91,61646.03,60397.83666666667,53918.916666666664,51178.06416666667,1.0,1.0,1.0,1.0,1.0,1.0,1.444278092296064e+16,1.444278092296064e+16,1.444273813114564e+16,1.444269832775964e+16,1.4442516640029084e+16,1.4442448239467472e+16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025246478074093547,0.11224504305711047,0.1097204
61906.35,65990440000.0,61906.35,63414.12999999999,61732.80333333334,56042.38111111111,52576.835,1.0,1.0,1.0,1.0,1.0,1.0,1.444271493252064e+16,1.444271493252064e+16,1.444274792774064e+16,1.444273039827064e+16,1.4442563155914308e+16,1.4442481561009558e+16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025069995837153415,-0.04644903392398658,-0.04895603
60227.28,61914745000.0,60227.28,61066.81499999999,62351.84666666667,57172.7,53983.36583333334,1.0,1.0,1.0,1.0,1.0,1.0,1.444265301777564e+16,1.444265301777564e+16,1.444268397514814e+16,1.444271629108564e+16,1.4442592607397864e+16,1.4442515740115472e+16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002452347545475486,-0.027122742658871046,-0.02957509
64686.87,58532122000.0,64686.87,62457.075,62273.5,58370.182222222225,56007.5625,1.0,1.0,1.0,1.0,1.0,1.0,1.444271154989764e+16,1.444271154989764e+16,1.444268228383664e+16,1.4442693166731306e+16,1.4442619540274862e+16,1.444256077170464e+16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0023949224165358716,0.074046013700104,0.07165109
66661.27,75973657000.0,66661.27,65674.06999999999,63858.47333333333,60391.63555555555,57996.404166666674,1.0,1.0,1.0,1.0,1.0,1.0,1.444278752355464e+16,1.444278752355464e+16,1.444274953672614e+16,1.444271736374264e+16,1.4442663958284752e+16,1.444260170787139e+16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0023949224165358716,0.030522422865722154,0.0281275
64989.21,56791345000.0,64989.21,65825.23999999999,65445.78333333333,61885.968888888885,59240.97083333333,1.0,1.0,1.0,1.0,1.0,1.0,1.444273073220964e+16,1.444273073220964e+16,1.444275912788214e+16,1.4442743268553974e+16,1.4442693474548196e+16,1.4442630272686888e+16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002313495513806516,-0.025082930463221076,-0.02739643
65404.05,89453805000.0,65404.05,65196.62999999999,65684.84333333334,62785.39333333334,60198.847499999996,1.0,1.0,1.0,1.0,1.0,1.0,1.444282018601464e+16,1.444282018601464e+16,1.444277545911214e+16,1.4442779480592974e+16,1.4442723658361308e+16,1.444265952535439e+16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002313495513806516,0.006383213459588255,0.00406972
62711.47,67372719000.0,62711.47,64057.75999999999,64368.24333333334,63319.840000000004,61385.787500000006,0.0,1.0,1.0,1.0,1.0,1.0,1.444275281329564e+16,1.444275281329564e+16,1.444278649965514e+16,1.444276791050664e+16,1.444273855750664e+16,1.4442689946340224e+16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002225676661782783,-0.041168398593053546,-0.04339408
62900.91,55449277000.0,62900.91,62806.18999999999,63672.14333333334,63823.25777777777,62332.51249999999,0.0,1.0,0.0,1.0,0.0,1.0,1.444280826257264e+16,1.444280826257264e+16,1.444278053793414e+16,1.4442793753960974e+16,1.4442751104533528e+16,1.4442718544401392e+16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0021303175533491435,0.0030208189985021505,0.0008905
65925.1,70274893000.0,65925.1,64413.00499999999,63845.82666666667,63934.723333333335,63050.50166666667,1.0,1.0,1.0,1.0,0.0,1.0,1.444287853746564e+16,1.444287853746564e+16,1.444284340001914e+16,1.444281320444464e+16,1.444276195058964e+16,1.4442746044882142e+16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0021303175533491435,0.04807863670016865,0.04594832
70848.16,71055639000.0,70848.16,68386.62999999999,66558.05666666667,64928.257777777784,64129.394166666665,1.0,1.0,1.0,1.0,1.0,1.0,1.444294959310464e+16,1.444294959310464e+16,1.444291406528514e+16,1.4442878797714306e+16,1.4442788023987862e+16,1.4442773617558558e+16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0020259231579212032,0.07467656476819906,0.07265064
74294.53,67886393000.0,74294.53,72571.34499999999,70355.93000000001,66491.28555555556,65456.425833333335,1.0,1.0,1.0,1.0,1.0,1.0,1.444301747949764e+16,1.444301747949764e+16,1.444298353630114e+16,1.4442948536689306e+16,1.444282851973475e+16,1.4442800462572472e+16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001940520919936375,0.048644453151641454,0.04670393
