bvsp,volume,moving_average_1,moving_average_2,moving_average_3,moving_average_9,moving_average_12,cmp_moving_average_1_moving_average_9,cmp_moving_average_1_moving_average_12,cmp_moving_average_2_moving_average_9,cmp_moving_average_2_moving_average_12,cmp_moving_average_3_moving_average_9,cmp_moving_average_3_moving_average_12,OBV,obv_ma_1,obv_ma_2,obv_ma_3,obv_ma_9,obv_ma_12,cmp_obv_ma_1_obv_ma_9,cmp_obv_ma_1_obv_ma_12,cmp_obv_ma_2_obv_ma_9,cmp_obv_ma_2_obv_ma_12,cmp_obv_ma_3_obv_ma_9,cmp_obv_ma_3_obv_ma_12,mom_9,mom_12,selic,bvsp_returns,risk_premium
74310.26,67183818000.0,74310.26,74302.39499999999,73150.98333333334,67560.55111111113,66238.78833333333,1.0,1.0,1.0,1.0,1.0,1.0,1.444308466331564e+16,1.444308466331564e+16,1.444305107140664e+16,1.4443017245305974e+16,1.4442869976781194e+16,1.4442825774268726e+16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001940520919936375,0.00021172487395770823,-0.0017288
71955.27,56335235000.0,71955.27,73132.76499999998,73520.02,68148.77333333333,67076.19833333333,1.0,1.0,1.0,1.0,1.0,1.0,1.444302832808064e+16,1.444302832808064e+16,1.444305649569814e+16,1.4443043490297974e+16,1.444289673283964e+16,1.4442851890565392e+16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001879612033440734,-0.03169131691909022,-0.03357093
76402.6,74059092000.0,76402.6,74178.935,74222.71,69416.92777777779,68424.14166666666,1.0,1.0,1.0,1.0,1.0,1.0,1.444310238717264e+16,1.444310238717264e+16,1.444306535762664e+16,1.4443071792856306e+16,1.444293802783553e+16,1.4442889338015142e+16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001879612033440734,0.06180686974004823,0.05992726
84912.87,73811403000.0,84912.87,80657.73499999999,77756.91333333333,71584.57444444444,70109.64166666666,1.0,1.0,1.0,1.0,1.0,1.0,1.444317619857564e+16,1.444317619857564e+16,1.444313929287414e+16,1.444310230460964e+16,1.444297758478675e+16,1.4442928058738304e+16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0018478201489038003,0.11138717792326425,0.10953936
85337.16,72306322000.0,85337.16,85125.01499999998,82217.54333333333,74098.54000000001,71665.96583333334,1.0,1.0,1.0,1.0,1.0,1.0,1.444324850489764e+16,1.444324850489764e+16,1.444321235173664e+16,1.4443175696881974e+16,1.4443032661631416e+16,1.4442966473850224e+16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00181506122989193,0.004996769041018201,0.00318171
85364.83,66969023000.0,85364.83,85350.995,85204.95333333332,76594.53111111111,73363.93416666666,1.0,1.0,1.0,1.0,1.0,1.0,1.444331547392064e+16,1.444331547392064e+16,1.444328198940914e+16,1.4443246725797974e+16,1.4443089018447862e+16,1.4443015202326142e+16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00181506122989193,0.00032424327221569627,-0.00149082
86110.76,99401319000.0,86110.76,85737.79499999998,85604.25,78837.38222222222,75089.49333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.444341487523964e+16,1.444341487523964e+16,1.444336517458014e+16,1.4443326284685974e+16,1.4443148611533864e+16,1.4443064759761558e+16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00181506122989193,0.008738141925661802,0.00692308
76779.38,96201725000.0,76779.38,81445.06999999998,82751.65666666666,79496.40666666668,76261.81916666667,0.0,1.0,1.0,1.0,1.0,1.0,1.444331867351464e+16,1.444331867351464e+16,1.444336677437714e+16,1.4443349674224974e+16,1.4443189620468308e+16,1.4443111914779808e+16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00181506122989193,-0.10836485475218183,-0.11017992
72762.51,71739713000.0,72762.51,74770.94499999998,78550.88333333335,79326.18222222223,77083.61916666667,0.0,0.0,0.0,0.0,0.0,1.0,1.444324693380164e+16,1.444324693380164e+16,1.444328280365814e+16,1.444332682751864e+16,1.4443215115390972e+16,1.4443148470715554e+16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.00181506122989193,-0.05231704137230608,-0.0541321
79212.99,83186962000.0,79212.99,75987.74999999999,76251.62666666666,79870.93,78190.94333333333,0.0,1.0,0.0,0.0,0.0,0.0,1.444333012076364e+16,1.444333012076364e+16,1.444328852728264e+16,1.444329857602664e+16,1.444324238844075e+16,1.4443186102657056e+16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00181506122989193,0.08865114741094016,0.08683609
76675.48,67447494000.0,76675.48,77944.23499999999,76216.99333333333,80395.39777777779,78676.55333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.444326267326964e+16,1.444326267326964e+16,1.444329639701664e+16,1.4443279909278306e+16,1.4443268426795082e+16,1.4443212192670806e+16,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00181506122989193,-0.032034013613171375,-0.03384907
79350.43,124896585000.0,79350.43,78012.95499999999,78412.96666666666,80722.93444444443,79097.87833333334,0.0,1.0,0.0,0.0,0.0,0.0,1.444338756985464e+16,1.444338756985464e+16,1.444332512156214e+16,1.444332678796264e+16,1.4443300113759752e+16,1.444324303353389e+16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00181506122989193,0.034886641726924905,0.03307158
87427.56,90783908000.0,87427.56,83388.99499999998,81151.15666666666,81002.34444444445,80190.98666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.444347835376264e+16,1.444347835376264e+16,1.444343296180864e+16,1.4443376198962306e+16,1.4443333686558308e+16,1.4443275841071138e+16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00181506122989193,0.10179062671746086,0.09997557
89511.16,82217096000.0,89511.16,88469.35999999999,85429.71666666667,81466.12222222221,81653.9775,1.0,1.0,1.0,1.0,1.0,1.0,1.444356057085864e+16,1.444356057085864e+16,1.444351946231064e+16,1.444347549815864e+16,1.4443368360553974e+16,1.4443320194635974e+16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00181506122989193,0.02383230185081242,0.02201724
87887.26,109598050000.0,87887.26,88699.20999999999,88275.32666666666,81746.39222222223,82611.0325,1.0,1.0,1.0,1.0,1.0,1.0,1.444345097280864e+16,1.444345097280864e+16,1.444350577183364e+16,1.444349663247664e+16,1.4443383415985974e+16,1.4443349243438974e+16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00181506122989193,-0.018141871918540775,-0.01995693
97395.48,97936224000.0,97395.48,92641.36999999998,91597.96666666667,83000.25,83651.25,1.0,1.0,1.0,1.0,1.0,1.0,1.444354890903264e+16,1.444354890903264e+16,1.444349994092064e+16,1.4443520150899974e+16,1.444339830862964e+16,1.4443380302643722e+16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00181506122989193,0.10818655627675722,0.1063715
95584.35,89382016000.0,95584.35,96489.91499999998,93622.36333333333,85089.69111111111,84505.1825,1.0,1.0,1.0,1.0,1.0,1.0,1.444345952701664e+16,1.444345952701664e+16,1.444350421802464e+16,1.4443486469619306e+16,1.4443413959018752e+16,1.4443397887820306e+16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00181506122989193,-0.018595626819642885,-0.02041069
95422.9,93190138000.0,95422.9,95503.62499999999,96134.24333333333,87607.51222222223,85343.355,1.0,1.0,1.0,1.0,1.0,1.0,1.444336633687864e+16,1.444336633687864e+16,1.444341293194764e+16,1.444345825764264e+16,1.4443427226027306e+16,1.4443402126400138e+16,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.00181506122989193,-0.0016890840393852802,-0.00350415
96339.31,101111462000.0,96339.31,95881.10499999998,95782.18666666666,89510.43666666666,86195.73416666668,1.0,1.0,1.0,1.0,1.0,1.0,1.444346744834064e+16,1.444346744834064e+16,1.444341689260964e+16,1.444343110407864e+16,1.4443442484646972e+16,1.444340650749189e+16,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.00181506122989193,0.009603669559403505,0.00778861
97035.78,90978671000.0,97035.78,96687.54499999998,96265.99666666666,91772.69222222222,87883.7675,1.0,1.0,1.0,1.0,1.0,1.0,1.444355842701164e+16,1.444355842701164e+16,1.444351293767614e+16,1.444346407074364e+16,1.4443475346173864e+16,1.4443426486949974e+16,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.00181506122989193,0.007229343868043081,0.00541428
100973.48,97397339000.0,100973.48,99004.62999999998,98116.19,94175.25333333334,90234.68166666666,1.0,1.0,1.0,1.0,1.0,1.0,1.444365582435064e+16,1.444365582435064e+16,1.444360712568114e+16,1.444356056656764e+16,1.4443505152228972e+16,1.444346056116239e+16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00181506122989193,0.04057987682481645,0.03876482
101818.93,119853127000.0,101818.93,101396.20499999999,99942.73,95774.29444444443,92118.51000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.444377567747764e+16,1.444377567747764e+16,1.444371575091414e+16,1.4443663309613306e+16,1.4443538188197304e+16,1.4443497690888558e+16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0017463812053175843,0.008372990610999942,0.00662661
101132.51,97535439000.0,101132.51,101475.71999999997,101308.30666666666,97065.55555555555,94156.59583333333,1.0,1.0,1.0,1.0,1.0,1.0,1.444367814203864e+16,1.444367814203864e+16,1.444372690975814e+16,1.4443703214622306e+16,1.4443551251661752e+16,1.4443532313285974e+16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001672977932455464,-0.006741575461458815,-0.00841455
104745.06,103191060000.0,104745.06,102938.78499999997,102565.5,98938.64444444445,96272.815,1.0,1.0,1.0,1.0,1.0,1.0,1.444378133309864e+16,1.444378133309864e+16,1.444372973756864e+16,1.444374505087164e+16,1.444358795836064e+16,1.444356512688964e+16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0015941167056268669,0.03572095659447205,0.03412684
107220.94,95992218000.0,107220.94,105982.99999999999,104366.17,100030.3622222222,97922.26333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.444387732531664e+16,1.444387732531664e+16,1.444382932920764e+16,1.444377893348464e+16,1.4443624449058862e+16,1.4443598374519142e+16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0015941167056268669,0.023637200646980494,0.02204308
108233.28,99879951000.0,108233.28,107727.10999999999,106733.09333333332,101435.79888888888,99482.43999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.444397720526764e+16,1.444397720526764e+16,1.444392726529214e+16,1.444387862122764e+16,1.444368196886453e+16,1.4443633094053222e+16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0015088734147996519,0.009441625861515535,0.00793275
115651.95,122061199000.0,115651.95,111942.61499999999,110368.72333333333,103683.47111111111,101796.16416666668,1.0,1.0,1.0,1.0,1.0,1.0,1.444409926646664e+16,1.444409926646664e+16,1.444403823586714e+16,1.4443984599016974e+16,1.4443763405485416e+16,1.4443687118524722e+16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0015088734147996519,0.06854333528467405,0.06703446
113760.57,126646336000.0,113760.57,114706.25999999998,112548.59999999999,105619.16666666667,103159.92166666665,1.0,1.0,1.0,1.0,1.0,1.0,1.444397262013064e+16,1.444397262013064e+16,1.444403594329864e+16,1.4444016363954974e+16,1.4443819535684308e+16,1.444372242778289e+16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0014635008915137892,-0.016354069256938497,-0.01781757
104259.51,270525143000.0,104259.51,109010.03999999998,111224.01000000001,106421.80333333333,103882.85166666667,0.0,1.0,1.0,1.0,1.0,1.0,1.444370209498764e+16,1.444370209498764e+16,1.444383735755914e+16,1.4443924660528306e+16,1.444383549879275e+16,1.4443742641780472e+16,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0013663514241836871,-0.08351804144441266,-0.08488439
73010.78,209517639000.0,73010.78,88635.14499999999,97010.28666666667,103314.83666666667,102015.17499999999,0.0,0.0,0.0,0.0,0.0,0.0,1.444349257734864e+16,1.444349257734864e+16,1.444359733616814e+16,1.4443722430822306e+16,1.4443817360236974e+16,1.444375316181964e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013663514241836871,-0.2997206681673451,-0.30108702
80501.17,220356095000.0,80501.17,76755.97499999998,85923.81999999999,100946.19666666667,100695.33,0.0,0.0,0.0,0.0,0.0,0.0,1.444371293344364e+16,1.444371293344364e+16,1.444360275539614e+16,1.4443635868593306e+16,1.444381038867764e+16,1.4443773618911558e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012009635489333625,0.10259293216700338,0.10139197
87395.15,232334388000.0,87395.15,83948.15999999997,80302.36666666667,99419.82333333333,99891.94416666667,0.0,0.0,0.0,0.0,0.0,0.0,1.444394526783164e+16,1.444394526783164e+16,1.444382910063764e+16,1.4443716926207974e+16,1.4443840069321308e+16,1.4443805855646558e+16,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001003374121300491,0.08563825842531236,0.08463488
95061.62,221522561000.0,95061.62,91228.38499999998,87652.64666666667,98343.88555555555,99399.28916666667,0.0,0.0,0.0,0.0,0.0,0.0,1.444416679039264e+16,1.444416679039264e+16,1.444405602911214e+16,1.4443941663889306e+16,1.4443882897909528e+16,1.4443848436150058e+16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.001003374121300491,0.08772191591867506,0.08671854
102912.87,202697962000.0,102912.87,98987.24499999998,95123.21333333333,97865.21111111112,99490.45083333335,1.0,1.0,1.0,0.0,0.0,0.0,1.444436948835464e+16,1.444436948835464e+16,1.444426813937364e+16,1.4444160515526306e+16,1.4443937582691528e+16,1.4443897920389806e+16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0009278107823890713,0.08259116560395241,0.08166335
99382.02,190349933000.0,99382.02,101147.44499999998,99118.83666666667,96881.73777777777,99344.57666666668,1.0,1.0,1.0,1.0,1.0,0.0,1.444417913842164e+16,1.444417913842164e+16,1.444427431338814e+16,1.444423847238964e+16,1.444396001970864e+16,1.444393967008839e+16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0009278107823890713,-0.034309119938060184,-0.03523693
94604.15,198135863000.0,94604.15,96993.08499999999,98966.34666666666,94543.09333333332,98499.50083333334,1.0,0.0,1.0,0.0,1.0,1.0,1.444398100255864e+16,1.444398100255864e+16,1.444408007049014e+16,1.444417654311164e+16,1.4443946879274418e+16,1.4443956309210056e+16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0009278107823890713,-0.04807579882155755,-0.04900361
93967.64,217759317000.0,93967.64,94285.89499999999,95984.60333333333,92343.87888888888,97395.05916666666,1.0,0.0,1.0,0.0,1.0,0.0,1.444376324324164e+16,1.444376324324164e+16,1.444387212290014e+16,1.4443974461407306e+16,1.444392361517564e+16,1.4443946802370472e+16,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0009278107823890713,-0.006728140361707102,-0.00765595
108897.29,177045104000.0,108897.29,101432.46499999998,99156.35999999999,92859.18777777777,97450.39333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.444394028834564e+16,1.444394028834564e+16,1.444385176579364e+16,1.4443894844715306e+16,1.4443950081104306e+16,1.444394372596031e+16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0009278107823890713,0.15888075937631285,0.15795295
119024.29,186733708000.0,119024.29,113960.78999999998,107296.40666666666,97971.79999999999,97731.42166666668,1.0,1.0,1.0,1.0,1.0,1.0,1.444412702205364e+16,1.444412702205364e+16,1.444403365519964e+16,1.4443943517880306e+16,1.4444020574960416e+16,1.444394603892589e+16,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0009278107823890713,0.09299588630717981,0.09206808
115093.16,190633708000.0,115093.16,117058.72499999998,114338.24666666666,101815.35444444444,97842.47083333333,1.0,1.0,1.0,1.0,1.0,1.0,1.444393638834564e+16,1.444393638834564e+16,1.444403170519964e+16,1.4444001232914974e+16,1.4444045403282862e+16,1.4443943019610472e+16,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0009278107823890713,-0.033027964291994394,-0.03395578
110035.82,246478176000.0,110035.82,112564.48999999999,114717.75666666667,104330.98444444445,98323.83,1.0,1.0,1.0,1.0,1.0,1.0,1.444368991016964e+16,1.444368991016964e+16,1.444381314925764e+16,1.4443917773522974e+16,1.4444017030209304e+16,1.4443942004208974e+16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0011392958531385089,-0.04394127331285369,-0.04508057
116644.46,167264254000.0,116644.46,113340.13999999998,113924.48,106729.07777777777,101959.96999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.444385717442364e+16,1.444385717442364e+16,1.444377354229664e+16,1.4443827824312974e+16,1.4443982628434972e+16,1.4443972387298558e+16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0011392958531385089,0.06005898806406851,0.05891969
118951.28,184242887000.0,118951.28,117797.87,115210.52,108511.12333333334,105164.14583333333,1.0,1.0,1.0,1.0,1.0,1.0,1.444404141731064e+16,1.444404141731064e+16,1.444394929586714e+16,1.4443862833967974e+16,1.4443946176096752e+16,1.4443999760954138e+16,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0013141271830870683,0.019776507174022573,0.01846238
126218.42,197833878000.0,126218.42,122584.84999999998,120604.72000000002,111492.94555555556,108399.41833333333,1.0,1.0,1.0,1.0,1.0,1.0,1.444423925118864e+16,1.444423925118864e+16,1.444414033424964e+16,1.4444045947640974e+16,1.4443952855293084e+16,1.4444024259567222e+16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0014635008915137892,0.06109341572448823,0.05962991
126801.66,161312684000.0,126801.66,126510.03999999998,123990.45333333332,115070.44666666667,111044.42166666668,1.0,1.0,1.0,1.0,1.0,1.0,1.444440056387264e+16,1.444440056387264e+16,1.444431990753064e+16,1.4444227077457306e+16,1.4443999473216862e+16,1.4444043740690554e+16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0014635008915137892,0.004620878632453307,0.00315738
121802.61,201785668000.0,121802.61,124302.13499999998,124940.89666666667,118163.22111111111,112618.56666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.444419877820464e+16,1.444419877820464e+16,1.444429967103864e+16,1.444427953108864e+16,1.4444047865990528e+16,1.4444029514844726e+16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0016342821782236784,-0.03942416842176988,-0.04105845
118793.11,231610870000.0,118793.11,120297.85999999999,122465.79333333333,119262.75666666667,114236.15749999999,0.0,1.0,1.0,1.0,1.0,1.0,1.444396716733464e+16,1.444396716733464e+16,1.444408297276964e+16,1.444418883647064e+16,1.4444050852544862e+16,1.4444011850587474e+16,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0017812716547968676,-0.02470800913051041,-0.02648928
110979.75,243862785000.0,110979.75,114886.43,117191.82333333332,118368.91888888889,115600.79083333333,0.0,0.0,0.0,0.0,0.0,1.0,1.444372330454964e+16,1.444372330454964e+16,1.444384523594214e+16,1.4443963083362974e+16,1.4444005995044416e+16,1.444399037575339e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.001969738859377268,-0.06577283817218016,-0.06774258
103513.62,236342385000.0,103513.62,107246.68499999998,111095.49333333333,117082.30333333333,116396.28916666668,0.0,0.0,0.0,0.0,0.0,0.0,1.444348696216464e+16,1.444348696216464e+16,1.444360513335714e+16,1.444372581134964e+16,1.4443956058802084e+16,1.4443967352330306e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.001969738859377268,-0.06727470552060177,-0.06924444
101916.3,234056043000.0,101916.3,102714.95999999999,105469.89,116180.13444444444,115814.54,0.0,0.0,0.0,0.0,0.0,0.0,1.444325290612164e+16,1.444325290612164e+16,1.444336993414314e+16,1.444348772427864e+16,1.4443907502796752e+16,1.444391007047831e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021303175533491435,-0.01543101284642534,-0.01756133
104823.42,258100256000.0,104823.42,103369.85999999999,103417.77999999998,114866.68555555557,114631.13416666667,0.0,0.0,0.0,0.0,0.0,0.0,1.444351100637764e+16,1.444351100637764e+16,1.444338195624964e+16,1.4443416958221306e+16,1.444386903968053e+16,1.444385873583864e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021303175533491435,0.028524583408149562,0.02639427
112143.42,235488943000.0,112143.42,108483.41999999998,106294.38,114110.25666666667,114385.32250000001,0.0,0.0,0.0,0.0,0.0,0.0,1.444374649532064e+16,1.444374649532064e+16,1.444362875084914e+16,1.4443503469273306e+16,1.4443836270570528e+16,1.444384291141989e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002270450103825352,0.06983172271997984,0.06756127
113143.06,279085050000.0,113143.06,112643.23999999999,110036.63333333335,112657.43888888888,114644.25916666667,1.0,0.0,0.0,0.0,0.0,0.0,1.444402558037064e+16,1.444402558037064e+16,1.444388603784564e+16,1.4443761027356306e+16,1.444381252936853e+16,1.444387088393664e+16,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.002354946727223748,0.00891394252110378,0.006559
120001.02,213667512000.0,120001.02,116572.03999999998,115095.83333333333,111901.81222222223,114923.97250000002,1.0,1.0,1.0,1.0,1.0,1.0,1.444423924788264e+16,1.444423924788264e+16,1.444413241412664e+16,1.444400377452464e+16,1.444379460536964e+16,1.4443902723391558e+16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.002354946727223748,0.06061317415314749,0.05825823
107876.15,276339366000.0,107876.15,113938.58499999999,113673.40999999999,110354.42777777778,114001.045,0.0,0.0,1.0,0.0,1.0,0.0,1.444396290851664e+16,1.444396290851664e+16,1.444410107819964e+16,1.444407591225664e+16,1.4443768397626528e+16,1.4443896180992056e+16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.002433528312094886,-0.10103972449567522,-0.10347325
111350.51,243632387000.0,111350.51,109613.32999999999,113075.89333333333,109527.47222222222,112762.05249999999,1.0,0.0,1.0,0.0,1.0,1.0,1.444420654090364e+16,1.444420654090364e+16,1.444408472471014e+16,1.4444136232434306e+16,1.4443794994689752e+16,1.444389345513497e+16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.00247085902939685,0.03220693359931737,0.02973607
98542.1,230772063000.0,98542.1,104946.305,105922.92,108145.5111111111,110407.08916666667,0.0,0.0,0.0,0.0,0.0,0.0,1.444397576884064e+16,1.444397576884064e+16,1.444409115487214e+16,1.4444048406086974e+16,1.444382304627764e+16,1.444385805554897e+16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.00247085902939685,-0.11502785214005751,-0.11749871
103164.69,297132522000.0,103164.69,100853.39499999999,104352.43333333333,108106.7411111111,108853.92916666665,0.0,0.0,0.0,0.0,0.0,0.0,1.444427290136264e+16,1.444427290136264e+16,1.444412433510164e+16,1.444415173703564e+16,1.4443910372855194e+16,1.4443864232478808e+16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0025069995837153415,0.04690979794422878,0.0444028
109523.84,288740781000.0,109523.84,106344.26499999998,103743.54333333333,108952.02333333335,108081.49,1.0,1.0,0.0,0.0,0.0,0.0,1.444456164214364e+16,1.444456164214364e+16,1.444441727175314e+16,1.444427010411564e+16,1.444405578796875e+16,1.4443913772046224e+16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0025069995837153415,0.06164076100068727,0.05913376
110047.56,301259685000.0,110047.56,109785.69999999998,107578.69666666667,109532.48333333334,108003.8075,1.0,1.0,1.0,1.0,0.0,0.0,1.444486290182864e+16,1.444486290182864e+16,1.444471227198614e+16,1.444456581511164e+16,1.4444205998574418e+16,1.4444008738486142e+16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0025069995837153415,0.004781789973762773,0.00227479
116037.26,339625314000.0,116037.26,113042.40999999997,111869.55333333334,109965.13222222222,109047.44416666665,1.0,1.0,1.0,1.0,1.0,1.0,1.444520252714264e+16,1.444520252714264e+16,1.444503271448564e+16,1.444487569037164e+16,1.4444367779887976e+16,1.4444151702234306e+16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025069995837153415,0.054428285370434315,0.05192129
112478.68,307111236000.0,112478.68,114257.96999999997,112854.5,109891.31222222223,109927.6425,1.0,1.0,1.0,1.0,1.0,1.0,1.444489541590664e+16,1.444489541590664e+16,1.444504897152464e+16,1.444498694829264e+16,1.444446442828086e+16,1.4444288578049726e+16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0025069995837153415,-0.030667563160315936,-0.03317456
109733.88,295580744000.0,109733.88,111106.27999999998,112749.93999999999,108750.51888888888,110336.84749999999,1.0,0.0,1.0,1.0,1.0,1.0,1.444459983516264e+16,1.444459983516264e+16,1.444474762553464e+16,1.4444899259403974e+16,1.4444504493534198e+16,1.4444379313781806e+16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0025069995837153415,-0.024402846832839664,-0.02690985
113429.6,228722048000.0,113429.6,111581.73999999999,111880.72000000002,109367.56888888888,110444.02916666667,1.0,1.0,1.0,1.0,1.0,1.0,1.444482855721064e+16,1.444482855721064e+16,1.444471419618664e+16,1.4444774602759974e+16,1.4444600676722418e+16,1.4444469485605974e+16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025069995837153415,0.03367893306971381,0.03117193
104933.17,327023244000.0,104933.17,109181.38499999998,109365.55,108654.53111111111,109759.87166666666,0.0,0.0,1.0,0.0,1.0,0.0,1.444450153396664e+16,1.444450153396664e+16,1.444466504558864e+16,1.4444643308779974e+16,1.4444633453729418e+16,1.444450914840564e+16,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0025069995837153415,-0.0749048749180109,-0.07741187
101883.21,218342106000.0,101883.21,103408.18999999999,106748.65999999999,109025.76555555555,108250.05416666665,0.0,0.0,0.0,0.0,0.0,0.0,1.444428319186064e+16,1.444428319186064e+16,1.444439236291364e+16,1.444453776101264e+16,1.4444667611842752e+16,1.4444512810403806e+16,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0025069995837153415,-0.029065737745271547,-0.03157274
104431.23,255405465707.0,104431.23,103157.21999999999,103749.20333333332,109166.49222222222,107962.9775,0.0,0.0,0.0,0.0,0.0,0.0,1.4444538597326348e+16,1.4444538597326348e+16,1.4444410894593494e+16,1.4444441107717878e+16,1.4444697133616496e+16,1.4444560784471282e+16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0025069995837153415,0.025009223796541136,0.02250222
